revenue_diversity_score,view_count_sum,channel,name_cc
1,206.0,UCgamJjA0GGSkFG7rs6CPFRg,Shay Jenny
2,15307.0,UCgan2vsUmCqmMKs8raRbHBA,Polymer Clay Artist
4,738596.0,UCgaqvHn_b2LX3uHXl3C-xhA,Joe Allam
4,166872.0,UCgb5iuoTbltGVJk4bUKtSZQ,Rosie's Dessert Spot...
1,200513.0,UCgbOK8zyCR8nwz0f51QTR8Q,Danny Duncan
1,60795.0,UCgbsr6-VyQHGhodu13-KN7Q,MAPerformance
3,2175.0,UCgbx3VGTsGSrroBIGvcDhaQ,Carls493
3,50360.0,UCgc4JcNxZ9yV8YnZqmi0-_Q,Osm Dj Songs
4,2307.0,UCgcLitnZO-nGpOyeS8jck5g,Krista Raisa
4,56294.0,UCgcT-Z8vnNdH-cBDuhYOUaA,ThreeGbd
3,3110.0,UCgcdzJEvMIjk62FkZdVwzDw,Silvolf
5,34110.0,UCgdHSFcXvkN6O3NXvif0-pA,MATLAB
4,368290.0,UCgdUicXOtV5eqfuDSEVMRmA,Monique Parent
2,92173.0,UCgdX716KaCpEDvhFEjOsmOQ,Microgreens Farmer
2,1426.0,UCgdvsgdRvFWEm7lRr_fDhLQ,MrSpaml
2,74265.0,UCgdxoX39qtM18f-lrzq0F-g,PSD Box Official
4,9719.0,UCgdyJ4tFszCKPdJR54JmUKw,Miles of Color
4,1527.0,UCgdzNpK4UwqVPw8EnJdEI2A,Gaming & Cars
2,291463.0,UCgeGealT0QYcrnoYRMltDZg,TheSmokingTire
1,39309.0,UCgeSfaLXS8Macm3ddzYF_wg,Gaming History Sourc...
3,4482662.0,UCgeV3tFiU2Xg0PD1dAQbBHA,Mr Atheist
1,391523.0,UCgeicB5AuF3MyyUto0-M5Lw,Actualized.org
2,19673.0,UCgekfYdC8faLU8KUT62tMoQ,DETTMAR
1,460809.0,UCgeyCSigD2EEv_D5evBRBWQ,emilia fart
2,6866.0,UCgf41dj34t-zhBD9L2WPwyQ,Cordelia Nightcore
1,20321.0,UCgfDL_SkxO36XjVU43grxJQ,Amazing Toys And Fun...
5,754417.0,UCgfWvCV2cpCuqtRgX8Z8dRA,Kenny Robinson
1,1649.0,UCgfZazkz3uwmbVmvkl0cTbg,techline - Linus
1,6344.0,UCgftqli08scDMyWL5aVjwZg,Lowcals
1,1301.0,UCgg5HS1oVuMSoGRPuHo-b_A,Hawelo92
2,1498374.0,UCggHoXaj8BQHIiPmOxezeWA,History Buffs
2,152886.0,UCggHsHce2n3vvbJf_8YKrMA,Nerdforge
1,21151.0,UCggJmYhtxBk1naIbZN541pw,Islam Channel
5,4579.0,UCggNA4H83bsC3NAmqczZCGg,Dunna Did It
4,1904572.0,UCggUd2MwKX5MzL5XFcXJLtQ,Charisma Star
2,47074.0,UCggWdplGHLi6XMZiqa1_Hng,Robert Houghton
2,25570.0,UCggWhi80UFUUoyMd7r21g0A,montanacolorstv
2,24680.0,UCggiM0lWjrh8cgaPFNyZ_Ow,THE WILD ELEPHANT
1,704.0,UCggm3OyRRI_pF7zA4F4DynA,SoftBank Robotics Eu...
3,71227.0,UCggxLgpWDImUHXB-KQNkXBw,KLU
1,11918.0,UCggyH4YdwNDwHHbMjU2tC_w,16P51-GT: ALL CYLIND...
1,39925.0,UCggzNUamM3rNTMUiz62tO9g,Pet Meadow Crew
2,90783.0,UCghM8eEMtpZoCB7-cIM8onA,Bonnie Corban SFX
3,745.0,UCghP1gdE_uvDUKkPP3ucf3A,CARM Videos
3,11185.0,UCghcBo-65tVRXyCdRp3LK6g,ChinoAlphaWolf Vlogs...
1,13312820.0,UCghjE9y9ruiQ2ubLQiGZv3Q,jarichards99utube
4,9684.0,UCghz8w8iOn3PDpYi9QuC3bQ,George Bruno
1,1884.0,UCgi40Ix6UIgPahE10QgoBBw,Engineer Sahab
3,95643.0,UCgiRguiE-4lIMQSCzVaOKaA,Alen Palander
2,14623.0,UCgiZs0J_0KaxmdccCUJuYdg,SKizzleAXE
2,379162.0,UCgigyhFYBO-trin-NBtJWeQ,Reallusion
4,9320406.0,UCginh7gToSfpJuMfGQuHQ6w,Ballet Music DK
1,370159.0,UCgj4shsMuLMLFB8G94qacuw,Mustang Lifestyle
1,12634.0,UCgjE9SaU-5DmocN7H-gs1-w,Kotorin The SG ONCE
3,155634.0,UCgjFPVezDdWXv6FiYDFIsow,Lydia Violeta
1,4942.0,UCgjV309BFIlzXTdPbYmJq-A,Diet Table
4,16859.0,UCgjZfjiWAaSoKBjCenK5j4Q,Tutorial Spot
3,10933.0,UCgjcD-lh3KYNNbjuN9-TICQ,Alex Zuniga
3,75667.0,UCgjv6p-kuPES4r4xJt3cWVw,101Leafy
2,204170.0,UCgkKA7xEOoBQNpC5TJxPLiw,Ben Lionel Scott
5,753547.0,UCgkN3ZJCRRB9zSlcNoAx7pw,Thrifty Treasures
3,129537.0,UCgkp4-zSAZg5Y7ZjfdGA9lA,JacuzziSurfer
2,825419.0,UCglHgtnKyULNam73BMDrzjg,Powtoon
4,34546.0,UCglPgtk6eOBdo32NxJ9biqQ,Get Binky
4,78467.0,UCglQOK6wX00WmP_Cpju2dGg,SavageNationLiberty
2,380.0,UCglVNKDLniFrF2y-M504Lwg,Law Offices of John ...
3,41726.0,UCglVbeKF9JGMCt-RTUAW_TQ,Millennial Millie
4,193952.0,UCglYNR2_f3pUL0Ff9d_FkkQ,Singularity Universi...
2,39054.0,UCgleypKSSyUZV9bf4MmT9Cw,Your Home Recording
2,15.0,UCgllKT-His1Tbd4LUFazXUA,Pixel & Bracket
2,449490.0,UCglplx2RCFeFgJOpYxjbpzA,Car Keys UK
0,123907.0,UCgm5b8BHkz9Wm68S2vRStJQ,Statistically Challe...
1,7174.0,UCgmNM7Fna2x8fWPfff8KgeA,Michael Lee Hill
1,3605.0,UCgmcRZzrdtdMVGs_GXjtobg,TEN OVER TEN
4,25837.0,UCgmfCZS5pMeVoKXyJDhFRiw,Parodoro Beats
0,13455.0,UCgmok24hx4U930KhaEb4zOw,nicholasflyer
0,33438.0,UCgn5te3rFVFNICEimg_Qb3g,NiyaKumar A
1,262.0,UCgnAljpnRdEliWT0lPePkSQ,Imaslife
1,64173.0,UCgnD4cXhDqRQJglLpXu7neA,vinna gracia
2,323.0,UCgnNMWzQxX4yxYHk6-uK-HA,Xtra Time
3,19778.0,UCgnQ5lI_mvybgs9vEFYVE7A,Four Seasons Hotels ...
5,1092251.0,UCgnazDE-yCm8gqymB1lQ8pw,Belinda Selene
2,24936.0,UCgneYJoJkfJLUDDnDif-u_Q,DayByDay Vlogs
3,55873.0,UCgnwAFdFHcC9tTD9texKP0w,Being Desi
4,18121.0,UCgnzMjXs7xKfxSXgvW1VBEA,Gerry Anderson
2,306.0,UCgoQEkyu4m9-Bj68TXCaxWQ,Dj Influence Mr Flav...
4,62409.0,UCgolBBOxlSIdzyw6DEnD2jA,Kristyna & Romain
0,226.0,UCgorPsQLFd0QloezBawrfxw,IMMINENT Rapture REP...
2,705649.0,UCgoxyzvouZM-tCgsYzrYtyg,NishaMadhulika
0,882.0,UCgp0dDbJkQ5l996_xUZZ7-g,Random Billionaire
4,53589.0,UCgp4A6I8LCWrhUzn-5SbKvA,TVC News Nigeria
0,26705.0,UCgpEN1mWQxivlZ9O6GuZbOw,Mic
0,34089.0,UCgpFjUHsuw31P2nL0WOGzCQ,chincherrinas
1,50674.0,UCgpIy9r0tCC_gdXg_MKxDWA,TheGrandWhiteFox
1,18040.0,UCgpMZXjo2rbt5YtaorTw_EA,Kito Senpai
0,945.0,UCgpYjkBOG2ULNWOfXZbDxFg,Courtni Lachelle
4,82810.0,UCgpeOD0YCFunnrzoRR38INQ,Angad Kahai Singh
2,5270.0,UCgq2gIfNc3Iqb2PxZDAgeHw,Barbell Logic
3,661344.0,UCgqNtlJ1nrzsn8ajk13QO2A,1bigimpact
4,32361.0,UCgql3RePu8ORHp0yfc33K4w,FearlessLyn
0,7881.0,UCgqpf9YLh0UMRVmJs_eiBXw,Ian R Crane
2,107961.0,UCgqv_8dYjKNkcC9DcU99R8g,Pretty Hair is Fun -...
4,87213.0,UCgr5cilTJPILaRYS7f_TkVA,Jason Unruhe
1,5108.0,UCgr9WX5UioUL7K-mxCuWXew,sliceofmatt
5,124830.0,UCgrNz-aDmcr2uuto8_DL2jg,CGTN
1,80.0,UCgrOtF2lRVeYhav3iaRPEGA,Scottie Hobbs
2,1819.0,UCgrSsU7BH_hmAPUitJqUeZg,NaturallyMsToya
3,1811.0,UCgrpFBt6fAsBgz84MFMKkKQ,Private Property
2,6336.0,UCgs8x0INSlL0vj_6j3mvysQ,Mount Comfort RV
2,2726.0,UCgsPgU0tPJj4wdqO86u87Kw,Buildbox
1,284525.0,UCgsgwY1juNJIYGgauQxjTlQ,Lily Marston
3,13948.0,UCgskiIbTmtS6ecpI7g5Q4vQ,Learn2Draw
1,5400.0,UCgtCDOhvlc7Ken-g00A91uw,Epiic SoNiickzZ
1,4065211.0,UCgtH3b5WROXZKYiiCKBEsYw,SHORT TIME SECRET
2,53652.0,UCgtHJiyE6ZwaJO65tdudDfw,Seth Fowler
2,94978.0,UCgtp61tf9tYF7nG_gIQ94LQ,Dr. Josh Axe
2,3812.0,UCgtxsq2SO6M2-VFemSTYJVA,Mellow Vibes
1,10078.0,UCgu1RDj7c3wVyEj3W6AHEGw,socialexperimentalis...
0,2346.0,UCgu5fJfr91Q0rjewdtlxUtg,Denise Duffield-Thom...
3,44411.0,UCguJ7EOi-qn4ygQW4TFeS2A,Aam Aadmi Party
1,49260.0,UCguLtv7WI_rTVjxQAKEntzw,joehandsome99
3,159192.0,UCguqvkci7VgCISr7K763xxA,sillySUPERPOP
0,8068.0,UCgvSHgB6fiZiJHgR-uebI6A,EarlandoXDaGreat
1,1158.0,UCgvcmOP8CIdVG_tt5KCZW3A,QUEEN ABBYTIPS
3,471906.0,UCgvd47Db8jiKiwsuuOBwMoA,HighOnCoins
3,1160.0,UCgvdc3xfNbMbO2BGiD4QeEw,CMDR Josh Hawkins
3,17074.0,UCgvhM-a6iq-6apvwNlSUGVw,Shubham Kumar
4,1363.0,UCgvkl9TlSX1eehgAgP6ygUA,Daniel VanSnipes
0,4804.0,UCgvo7ZwSYIAvjhnmx6K9-xg,Question World
3,22144.0,UCgvrz9ioKv89HMyg42z4pyQ,Dope Motions
0,881.0,UCgvvABwkyInrh0gQ8MrEs_g,Art Pro
2,17002.0,UCgw5glUmiejibmmbKi8HgQg,The List Show TV
0,3340.0,UCgwF43eN0EfoC1rkRWkL4CA,TrailBlogger
4,736.0,UCgwrd_Om-U7xa0kQI2ZhJlA,Kamz 25
1,2396689.0,UCgwv23FVv3lqh567yagXfNg,DisneyMusicVEVO
2,3423.0,UCgx3IeH1PV9HENHO4d0brkQ,Austin Trains
2,32741.0,UCgxbAqMwULsFBCytdxkLmJg,Chandni's DIY Decor
2,8240.0,UCgxpK1AoqFUXmxy4a19lKww,LuckyFortune8Family
1,85567.0,UCgy-XzXwcdJKNKIUyzQmw7Q,RockLeeSmile
3,855645.0,UCgyJPixJl95X1ut3E9K99KA,Petrolicious
5,243020.0,UCgyeJxD05YnoDquRMNBfBqw,PBS
4,400611.0,UCgyqtNWZmIxTx3b6OxTSALw,Android Authority
5,4128129.0,UCgyu7pkE0YREsefMcgzRSdA,GiftBasketAppeal
3,5139.0,UCgyvzxg11MtNDfgDQKqlPvQ,AuthenTech - Ben Sch...
4,49176.0,UCgz7LtBqmJ82SMoxxbhj2lw,CoolRiceBunnies
0,28138.0,UCgzKCeDYLRzPhQ64R6AKyBQ,Life of Luba
2,145856.0,UCgzgDUhBNteiY9hqaMeOuUQ,Sullivan Entertainme...
2,78784.0,UCgzmBht-dnDxczlSjA9T2ew,Averagebaters
5,910671.0,UCh-0T48JrvvmKDX41aWB_Vg,Epicenter Podcast
4,916998.0,UCh-66IWf5lnUPd7QGJZ_-tQ,GyanDev Host
5,314386.0,UCh-ArhaGOqFsBPrR2yQd42w,Ten Hundred
2,29582.0,UCh-PyMficPzVAihCJkFJVAA,David Bruce Composer...
2,16762.0,UCh-YXgnF0tmBxCsh4w_4svw,Suris
1,10596180.0,UCh-sQC1L3J7xicFO1Bo5DeQ,leokimvideo
3,200235.0,UCh01_ql53m5uloYfiGgfFkQ,Outdoors Weekly
4,1386556.0,UCh0K7wxB-iqRmD6h5TQe51g,Skyrah Bai
3,17228.0,UCh0WQ6IuI4w8K1Qw8sYQOQg,Topkats Pride
3,84253.0,UCh0wrs-8ywjgZO7flfSmlqg,PhysiquesOfGreatness...
0,39117.0,UCh15RLN73WYLUFT-KloGy2w,LisaLisaD1
2,6068.0,UCh1IhL_t-3_KgNG7jkSRD5w,Matt PFV
5,115590.0,UCh1ZdYzX6vKfoAgBypdVo_w,Derosa Group
4,2506611.0,UCh20lfVymrTPkw1nzhutatg,Proctor Gallagher In...
4,12829.0,UCh2CcI5FT661MGIrZCxNeTw,CookingWithPlants
1,21915.0,UCh2Lgr3oLSvY3m4_tXJ8Dtw,FreedomWorks
2,24290.0,UCh2RQO3wCLbMCw7ai_TBiCQ,Adelle Ramcharan
2,410.0,UCh2s855nQILHVX7Lpqy1HVA,TwoSleevers Urvashi
1,2677782.0,UCh2wZoBynUkHmTX2GOwAKKg,Engineering World
3,10081.0,UCh3AYyjkj5i6qFPSswydNcw,April and Davey
2,270754.0,UCh3LIkJXN3Hs25bj9Ro0LIg,Kiwi Byrd
2,1208.0,UCh3OFGIIYx8XrraALpT3V_Q,Bri Shaantice
0,18525.0,UCh3Rpsdv1fxefE0ZcKBaNcQ,touropia
4,84243.0,UCh43UkkaNXPE4JAhk9Gbk4w,Cannabis Lifestyle T...
2,19739.0,UCh45Rf6Ba8dZT2phDlDEU9A,Katnipp
3,6437.0,UCh47pVMsuN-Ut5fo46iZiHQ,Uxoy
1,17439.0,UCh4kO-4vUw69RK7SFMsjldA,Natural Life Hacks
5,515795.0,UCh4pyZUB0mNzieaKv831flA,Invisible People
1,2480480.0,UCh4sCWxEhYe0rlmBjxEunQw,Jamie Costa
3,6254150.0,UCh4syoTtvmYlDMeMnwS5dmA,CGR Publishing
0,1429.0,UCh5JE2ug05KUdkqqRxe-aJw,TrekCore
4,1409.0,UCh5OPxX2undJwpKindaARpw,SaucyNetwork
3,2578006.0,UCh5bICCatQ70Fx4-jwAmWKQ,The Bong Guy
2,39166.0,UCh5czuQIYFeEYeXi3_7-iDQ,ilovecookingireland
4,2542.0,UCh5lJr9SwKfpt8SKohsQWXQ,Onic Computer
1,7247.0,UCh613185XS3ttEUA8UYnPuw,Mark Thorsby
3,73098.0,UCh6KFtW4a4Ozr81GI1cxaBQ,University of Califo...
3,31084.0,UCh72sJeIg7m6N6glPHQZw3g,Apselene
1,3952.0,UCh78aw3gh2683F8ZTQxoaOQ,SweetHailey
0,426470.0,UCh7EkDnbHccbfB7v1WhJfrg,LuxCarForView
5,75001.0,UCh7ITfvidYqh4uAudHYPnNA,Yolanda Renee
1,39.0,UCh7RhM7phrCTlgd9sLrUfXQ,Dainik Savera
4,857343.0,UCh7f4lKmC2kVNuTBMU_Z4Og,1000 DIY's and Advic...
4,2607899.0,UCh7gme0kfhUZXG3NDqpeL_g,Fudgy
1,16918.0,UCh7qwd3VnN1AGqlqec8K8Zw,Master Ian Gamer
3,642118.0,UCh7sFvTDwhy0ysjEqbVdABQ,Michelle Kanemitsu
2,5207.0,UCh7wnDV_mztl5Hufvip6TsA,Sakshi Apologetics N...
0,38393.0,UCh7x5FlQH_Vfep4iHRMUB3Q,Kiya Karimu
0,80229.0,UCh80eM_UXbEgCs0Vj5pxpEw,MOTIVATIONAL MANTRA
4,273601.0,UCh8Hm1lCTKaz5EW6ady0Dfg,Viable Tv
1,316616.0,UCh8QFVw4MoCYLqKYj2paoYA,Stitching Class
2,6860.0,UCh8i8qy3o2u7LhZowbBp3Cg,Sean Kenney
3,4428.0,UCh8jtU3reaHOJ4aqbGxgNrQ,FinalBossTV
1,70953.0,UCh8rq6jmSOyxJ7GsW0g4xlg,Offbeat Hindi
3,62571.0,UCh97W8ZHfpgmLuUEnkcRbgA,Dietec
1,64081.0,UCh9RrlYIoHZ4WRahN-dypmQ,Vault Dude
2,182689.0,UCh9o08eUSNWTacXJqTTtbXA,STEEZY
3,309368.0,UCh9qBWORox1AfiiISaAPhOg,Clarion Project
1,1659.0,UCh9rC97zOc8XoWQCQwL5N3A,Tekno Dimension
4,44692.0,UChA624rCabHAmd6lpkLOw7A,WPBeginner - WordPre...
2,35020.0,UChAkjU3qDQAf0vJ4nMlmzVA,Moran Pober
3,224511.0,UChAlpEbfW1y9auiBC08ZwGQ,BeingIndian
4,5573.0,UChAm9Vrj3EpJT4H0J65uuZA,TechLancer
1,891.0,UChB1ltH63AJGzZ9SVvzOOrg,Robert DIY
2,143994.0,UChBD4NpITiW2CzIz5GwppDA,Maggie Mae Fish
2,1755839.0,UChBEbMKI1eCcejTtmI32UEw,Joshua Weissman
5,275042.0,UChBJtu4BhT8b8t9Qe9R-EZg,Lawful Masses with L...
3,3356.0,UChBLhSHywtT4tCbwDdwubFA,Curtin University
5,646945.0,UChBQgieUidXV1CmDxSdRm3g,Kenya CitizenTV
5,11941.0,UChBnFFOGRUX_Chx4P9WuEjQ,MustangConnection1
1,422.0,UChCDYcBCrb8tuPAO6e0P-Hw,Le Wagon
3,3602943.0,UChCFbthWQF4MKA-43SCDB9g,Brad Browning
3,113471.0,UChCau9ChARDrpxMli7-h6hA,The Frugal Chef
2,30159.0,UChCj02Oamkp6OO3xgWpOzzA,Acoustic Life
1,524679.0,UChCwB46DxiGdgCqPufkJbFw,Kottonmouth Kings
3,4816338.0,UChD-zWutIego-bcHKOatFWA,AMTV
1,1885.0,UChD33iZQ2foUI-_APdUZgtw,TECHGEAR
3,79522.0,UChDKyKQ59fYz3JO2fl0Z6sg,TODAY
2,3068.0,UChDWYiNZwSEsIbv5nHltPhQ,Lord Zedd
2,13245.0,UChDcYldiqcfzr2KeuVhXoUg,Steg
4,21185.0,UChDxd5W-6pl3Fnz3CVRfeOw,Rafi Was Here Studio...
0,378974.0,UChE2XVkaaQBR-ly3LaDjheA,Top 5 Scary Videos
4,7379.0,UChE7bRxRH2_gv7HaFmLR8iw,TechRuzz
1,4427.0,UChEcTQR2njeGSz6pVtaOq7A,tommartyn
2,6732.0,UChEzgc8o4xmWCYwjsrZ3wOg,DO IT YOURSELF
2,2097.0,UChF_uFodGN8kLa3xZ3cZ_ng,T W I N
5,4247203.0,UChFtIFokGfWATn1Je7Cf6Vg,SunKissAlba
1,249574.0,UChFur_NwVSbUozOcF_F2kMg,Mumbo Jumbo
0,1558.0,UChG-3WvPxp5NC-MW6D8JJrg,Bulldogs Heart Slime...
4,761915.0,UChG8A_Wy1nkPoSOCAwQB_MQ,Martijn Wester
3,163519.0,UChGKC3Wc9IquQMcQ8GHPHVg,The Queen
1,22555.0,UChGMbv5_jOV_SG3pnUpDehA,Snowy's Pet Shop
1,4561.0,UChGd4pRIXLg5jNJfn5rSTRw,Freedom to Film
3,20377.0,UChGgTSaa-uh9u5EQWX4H1Zg,Rice Farming TV
2,762.0,UChGm4BtoLxynHeFgbTSvn8Q,The Wandering Wyatts...
1,41866.0,UChGzH1Uo8Ny0xND5F3ldNsw,Doresoom Tool Review...
3,832266.0,UChH6WbyYeX0INJjrK2-6WSg,Mark Moeykens
1,29003.0,UChHAk97MIj6AhbVigYAqyKw,blackmagik363
3,58726.0,UChHJHjFVD3apDH6v5aQ8SfA,TeraBrite Games
3,54026.0,UChI0q9a-ZcbZh7dAu_-J-hg,Upper Echelon Gamers...
4,7144.0,UChI8MKzdl82G4KokmL44WlA,Beauty Julianna
1,599.0,UChITg3sy6aMgCPVGmIW9WSg,Jmontt
1,216036.0,UChIZGfcnjHI0DG4nweWEduw,TechSource
4,1553726.0,UChIs72whgZI9w6d6FhwGGHA,Gamers Nexus
3,392971.0,UChIzv6IQIG0zZZ0ug0ka-Ag,Be Franky
2,77180.0,UChJ0-Bx2Vt3xGAPC8oCze2g,Hustler Hacks
4,4869.0,UChJ5Gu_JByKQ_X9c30bkQ5g,Airelle Snyder
2,9808.0,UChJOHPDL2nN016ga9o-6nzQ,Rahel Brhane
3,28169.0,UChJWfOP9b-0UclIynsUuNUA,Maximumandroid - Jus...
4,74694.0,UChJff_wMy_bByb0jFTfw0xw,Liron Yanconsky
2,585647.0,UChJmoGu7QKcIfddhhHjwrDA,Telugu techworld
0,6739.0,UChJt5ruSkqnmFH44WsXVZLw,Mastercam
4,451304.0,UChKEz7vEp_muMNar39DO99g,TheTechMag
1,327477.0,UChKR_yfe2mKCZNvPqJ-vNYg,VandalismSamples
1,1785.0,UChKXsllmNS37aohPScjaJyw,Valerio saint-louis
2,28976.0,UChKlTFo745L9crVvLG19aCA,Aaron Ansuini
2,613.0,UChLIV-JpHdusMTU45L09R-w,TanJinGames
2,6554.0,UChLKkY2-ccpTthzbUCX-MJg,A Sweet Pea Chef
1,5400.0,UChLvKX-P0dbRGpDjTuqLyBw,Xaenca
4,15359.0,UChN6sK4Fh5R9fYxad2Bzasw,Rachel David
1,262466.0,UChNN7VBxPTiNrqjUaQd9bxA,Teachingmensfashion
2,59190.0,UChNRRj2lD7Hb45ERcZuzKGQ,Expitaly
2,7163.0,UChNUyBqQ4oFwh4expOvTb_A,SafeHands
0,57.0,UChNcOwlG3yxnQ3NUQGe3q-A,AR TECH
0,5318.0,UChO0wZB4aWKjDcH79kKyC-Q,Vintage King
1,95747.0,UChO3s2ZNKrwBRWcOOs9_JCA,Chiro Tube
3,1549.0,UChO7f3j-I_aZwpM-4mG4Fvg,NathanWyburnArtist
5,4728398.0,UChObmEJP3bgGUXJGc2ePP3Q,Our Rich Journey
4,346391.0,UChOhf6yv3zdD5VGrqv71hmw,Tani Forex
2,27966.0,UChPEVBhyiG0fyLaMVBy74gQ,Ashley Lopez
1,1678.0,UChPH7BL0XBUytQCq7KYaqlA,Ahlulbayt TV
3,1548407.0,UChPemhX8CJXW4iv3NW5gmJw,HoveringBanana
1,5881.0,UChPsGlQnPG3OYAjTTtN6doA,Red Angel
5,93079.0,UChQiQ_TBQtluXTW98tgXb4A,Dayton 24/7 Now
5,218420.0,UChQl2YkLt3dj-KDyGUBzcHw,Chris Pirillo
0,314.0,UChR5R0MuTR2FKwkLfjzfY3w,CarnoMS
3,809786.0,UChRIM69i3pgQcKTRwxF36rQ,SofieBella
1,39418.0,UChRMTpgLrY97cWn7RK0v0Rw,Actar Raikit
3,22004.0,UChRV-sCl5Fma4qm_hFpDKBQ,Ephemeral Rift
3,428733.0,UChRi1dpwnsZcIo1LSwzY0Iw,Muzik247
2,985902.0,UChRn53UbKKS4nguMUwqfgWw,InsaneToons
2,34576.0,UChRnQJXH2MC7zVatv62Gm2w,Patrick4HD
4,5856.0,UChRqPG9aKmUknVdHJRe-IFQ,Eyeworks Film
2,32220.0,UChRqqBs8rIfR2x8Mtak6IFw,Home HashTag Life by...
1,17937.0,UChRuxFvQuRUqPae7LWnVxnQ,IgnitionTube
5,4559391.0,UChS0KAsG5DiDEwPlcU5z6lw,Victoria Victoria
3,4295.0,UChS2Txf1gumkf46IlkGDRVA,Ministry of Funny TV...
3,12724.0,UChS8T2GX7XQeaiDreP4rNdQ,Lauren Berger
2,14781.0,UChSrI9uTjJ27_b3d4FvuBQA,Skylent Games
2,8792.0,UChTESdZNzjf1tSUgz63wPDw,Dave Harshberger
3,28238.0,UChTmMMt5nuRBEdmCItFHmAw,Penguin Books UK
2,8534.0,UChTqcq9E-5V3_UaB2FuqIcw,Kerry Whelpdale
0,2174.0,UChUO7h9CvekqBuXcjkecATQ,Reverse
4,240566.0,UChUSQzd5mlXo_m3uzeVkzeA,TechteamGB
2,3977316.0,UChUTRSkn9BdL_mTfNWAoyYA,HiddenWhiteFang
5,7120458.0,UChUVdBih4m5GoKi-wd8pMiA,SergiuHellDragoonHQ
3,4893.0,UChUv5CZuAuh08DfHA8klNSA,Rock History Music
4,1130.0,UChV9oKHqMPadyasoH33AFBA,Monster Transmission...
1,5331.0,UChVDJnxw6AVoNRpwHcAU67g,Budo Brothers
3,227285.0,UChVEhCjVIHzw8llO2TEpH8g,Holiday Extras Trave...
4,2508.0,UChVIG6jUlmkTEJczRr2srmg,Punished Props Extra...
2,7849.0,UChVak8_IyuqcErdf_jQUOHA,Mind Pump TV
3,82273.0,UChVq2vJ_3ladw5va-hD1vNg,Slick and Natty
1,6323.0,UChW8ddLqOM8zcMP5_3c0iug,Mega Projects
2,1679.0,UChWK4zPHFOkhPRhpvJKImRQ,Irish Farmers Journa...
4,99164.0,UChWMlORreKN0UmokKOdFq-g,Alien Theory
3,3812.0,UChWcegNjI5qZV-8jBgFAJ6A,Audioandlyrics
3,2103812.0,UChWlqr9gvKgreua15aBVYhQ,PokemonRangerBoy12
5,511211.0,UChWtJey46brNr7qHQpN6KLQ,The Wire
0,15365.0,UChWw8q1X2eUji6nu-2EDihQ,Tapendra Mandal
0,561.0,UChX-Cgkfava-G-LlfwC9v_g,NORTH KOREA NOW
0,3052.0,UChX3o7gIp7Ll7pCk9mq8OGg,It Is Not True
4,156553974.0,UChXBChGRG95GZGPmLVV39PQ,Facedrawer - How to ...
2,172342.0,UChXD8Bc5wbsSSVAL4_aZ12w,Anju Jadon
0,33157.0,UChXQL4MqC4ihSVg3SFiszDg,ThamesTv
2,166.0,UChXolkBk6B1wn7k_jWz00Nw,Channel One
1,322137.0,UChXzapgwaZFxYRyfIlvPbUA,BackyardExploration
0,216729.0,UChY9Cgv-iyPDvf1Bkyx20OQ,My Mate VINCE
3,554708.0,UChYTPttLdJsJpVRLMUaGfAA,The Boo Review
3,8943.0,UChYU73igK5wQhWAXPh3X8PA,PhoneBuff
0,10086.0,UChYdD3BgfawTdKlnUJBeOMA,The Workshop
0,37667.0,UChYdOM1Qgzj9jnKrFWRBj8Q,The2Time
2,195730.0,UChYpOn9tfcJkfjq7e0KaAhw,Get Curried
4,636.0,UChYsCFeE3lwr2znq3H3xArw,AbCdE
1,4697.0,UChYy8RQRBeEYHOrK3iNCe1Q,Andrew Berry
5,857.0,UChZAWXpwhEd_VBl1VtOljVg,Heather Nicholds
1,7983.0,UChZiJzRXsj4m_ac6niGVQUA,Giggs
1,195.0,UChZuflt1B4QEnBry_YJsJpw,Technological Tips B...
1,4652.0,UChZxNibDbv0Qeh8DdGJYGdA,Lily Mutamz
3,46777.0,UCh_0ePvLZymjkivjMdjAsyA,News 4 A Change
1,28468.0,UCh_Kuel-SfEiFI19NLwY6vw,ShikasClouds
3,56951.0,UCh_Whpq9j1CR0qurAUiVTJA,Fantasy Couch
4,214919.0,UCh_aoISPRLbZrLGNBqWD2lw,BrickUltra
0,184060.0,UCh_dVD10YuSghle8g6yjePg,Naval
1,1553.0,UCh_tqfiqNM89lL4SclgCG6w,Stillness in the Sto...
4,357806.0,UCh_ugKacslKhsGGdXP0cRRA,Naomi 'SexyCyborg' W...
2,584.0,UChaBsxLRty2dwfcsCs4KtGQ,DeAndrea Renee
4,640712.0,UChaEeYV0iibwFqrmFYTweVA,Real World Police
1,3800.0,UChbSjqOcz5-prB0fJi-ILPA,My Advice Place
0,32594.0,UChbYn187BlBxq5LfGqZSv_A,syracuse.com
4,4928.0,UChbr03dSrPArB_hpyYS5CRQ,Natasha Summar
2,12081.0,UChcF5TpzpQk1o89BYOJc8HA,BrainExploder
0,954.0,UChcGy5IEimaUWI0EXfZgS1A,JellyBrush
3,6409.0,UChcQF6HNLbCZYrog6Ui8zlw,TrigerPro - Epic Cov...
5,2621826.0,UChclNB2PTUqSwtcVmz5I7DQ,Captain Xavier
2,1599252.0,UChctMhfuB0yHTNlBlgEnQ5g,Hot Chocolate Hits
